file_path,Prolongation,Block,SoundRep,WordRep,Interjection
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_26.wav,1,0,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_28.wav,0,0,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_30.wav,1,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_31.wav,0,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_32.wav,0,1,1,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_33.wav,0,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_34.wav,1,0,0,1,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_35.wav,0,0,0,1,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_36.wav,1,0,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_37.wav,0,1,1,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_38.wav,1,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_39.wav,1,0,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_40.wav,0,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_41.wav,0,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_42.wav,0,1,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_43.wav,0,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_44.wav,0,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_45.wav,0,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_46.wav,1,1,1,1,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_47.wav,1,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_48.wav,0,0,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_49.wav,1,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_50.wav,0,1,1,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_51.wav,1,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_52.wav,1,1,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_54.wav,1,0,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_56.wav,0,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_58.wav,0,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_59.wav,0,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_60.wav,0,1,1,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_61.wav,1,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_62.wav,0,1,0,1,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_63.wav,0,0,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_64.wav,0,0,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_65.wav,0,0,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_66.wav,1,1,1,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_67.wav,0,1,1,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_68.wav,1,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_69.wav,1,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_70.wav,1,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_71.wav,1,0,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_72.wav,1,0,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_73.wav,1,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_74.wav,1,0,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_75.wav,0,1,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_77.wav,0,0,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_78.wav,0,1,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_79.wav,0,1,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_81.wav,1,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_82.wav,1,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_83.wav,1,0,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_84.wav,1,0,0,1,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_85.wav,0,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_86.wav,1,0,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_88.wav,0,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_89.wav,1,1,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_90.wav,1,0,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_91.wav,1,0,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_92.wav,1,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_94.wav,0,0,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_95.wav,0,0,1,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_96.wav,1,0,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_98.wav,0,1,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_99.wav,0,1,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_101.wav,1,0,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_102.wav,0,1,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_103.wav,1,0,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_104.wav,1,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_105.wav,1,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_106.wav,0,0,0,1,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_107.wav,1,0,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_108.wav,0,0,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_109.wav,0,0,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_110.wav,1,0,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_111.wav,0,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_112.wav,1,1,1,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_113.wav,0,1,1,1,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_115.wav,1,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_116.wav,1,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_118.wav,0,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_119.wav,0,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_120.wav,0,0,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_121.wav,0,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_123.wav,1,1,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_124.wav,1,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_125.wav,1,1,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_126.wav,0,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_127.wav,1,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_128.wav,1,1,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_129.wav,0,1,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_130.wav,1,0,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_131.wav,1,0,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_132.wav,0,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_133.wav,1,0,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_134.wav,1,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_135.wav,1,0,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_136.wav,1,0,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_137.wav,1,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_139.wav,0,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_140.wav,0,1,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_141.wav,1,0,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_142.wav,0,1,1,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_143.wav,1,0,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_144.wav,1,0,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_145.wav,0,0,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_146.wav,1,0,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_147.wav,0,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_148.wav,0,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_149.wav,1,0,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_151.wav,0,1,1,1,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_152.wav,0,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_153.wav,0,1,1,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_155.wav,0,1,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_157.wav,1,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_158.wav,1,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_159.wav,0,0,0,1,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_160.wav,1,1,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_161.wav,0,1,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_162.wav,0,1,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_163.wav,1,1,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_164.wav,1,0,0,1,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_165.wav,1,0,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_166.wav,1,0,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_167.wav,0,0,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_168.wav,1,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_169.wav,0,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_170.wav,1,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_171.wav,1,1,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_173.wav,1,0,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_174.wav,1,1,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_175.wav,0,0,1,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_176.wav,0,1,1,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_177.wav,1,0,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_178.wav,1,0,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_179.wav,0,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_180.wav,1,1,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_181.wav,0,1,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_182.wav,0,1,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_183.wav,0,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_184.wav,0,0,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_185.wav,0,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_186.wav,0,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_187.wav,0,0,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_188.wav,0,0,0,1,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_189.wav,0,0,1,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_190.wav,0,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_192.wav,0,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_193.wav,0,1,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_194.wav,0,0,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_195.wav,1,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_197.wav,1,0,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_198.wav,1,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_199.wav,1,0,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\72_200.wav,1,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\73_0.wav,0,0,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\73_1.wav,0,1,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\73_2.wav,0,0,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\73_3.wav,0,0,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\73_4.wav,1,1,1,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\73_5.wav,0,1,1,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\73_7.wav,1,1,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\73_8.wav,0,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\73_11.wav,0,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\73_12.wav,0,0,0,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\73_13.wav,0,0,0,0,1
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\73_14.wav,1,0,1,1,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\73_15.wav,1,1,0,0,0
C:\Users\abhyu\Desktop\Sem 4\PROJEXA-AI\Projexa-AI\Trial#1\Data_downloading\raw_audio\StutterTalk\73_16.wav,0,1,0,0,0
